pax_load_factor,ssr_total,minimum_turn_minutes,carrier,transfer_to_checked_ratio,difficulty_class,predicted_difficulty,difficulty_score
0.8674698795180723,1,51,MAINLINE,3.6,Easy,Difficult,0.4059851616530177
1.1317365269461077,6,145,MAINLINE,0.4044943820224719,Difficult,Difficult,0.582452413536469
0.874251497005988,3,145,MAINLINE,0.7843137254901961,Easy,Difficult,0.49991766847634767
1.0952380952380953,2,43,MAINLINE,9.166666666666666,Difficult,Difficult,0.43372257109261947
1.0558659217877095,4,56,MAINLINE,0.3709677419354839,Easy,Medium,0.3514534040605469
1.0542168674698795,1,51,MAINLINE,1.0454545454545454,Easy,Difficult,0.3625031100880745
1.0837988826815643,1,56,MAINLINE,0.08791208791208792,Easy,Easy,0.24650358243369752
1.0634920634920635,1,51,MAINLINE,0.4,Difficult,Medium,0.34153033438771346
1.0965909090909092,1,64,MAINLINE,0.38202247191011235,Difficult,Medium,0.35486690219058414
1.28,4,87,MAINLINE,0.3389830508474576,Easy,Easy,0.27991512427564663
1.16,1,29,EXPRESS,8.0,Easy,Easy,0.2559804810145307
0.44285714285714284,1,34,EXPRESS,1.375,Difficult,Difficult,0.555160492947639
0.9920634920634921,1,52,MAINLINE,0.5641025641025641,Difficult,Medium,0.3228864552658219
1.09,4,68,MAINLINE,0.07142857142857142,Difficult,Easy,0.3176534557379803
0.8,1,37,EXPRESS,7.75,Easy,Easy,0.27115958473748025
1.0542168674698795,2,51,MAINLINE,0.2641509433962264,Difficult,Medium,0.32419450744875394
0.7733333333333333,1,46,MAINLINE,0.8571428571428571,Easy,Easy,0.3254781996093976
1.2228915662650603,2,51,MAINLINE,0.09230769230769231,Medium,Easy,0.23698598652581468
1.1111111111111112,1,43,MAINLINE,0.7714285714285715,Medium,Medium,0.3183190291883462
1.0,3,29,EXPRESS,9.0,Difficult,Easy,0.2457373282512639
0.7266666666666667,1,46,MAINLINE,3.473684210526316,Difficult,Difficult,0.39984846861613416
0.8975903614457831,1,51,MAINLINE,0.4722222222222222,Easy,Easy,0.3115316786183895
1.0,2,29,EXPRESS,2.5714285714285716,Easy,Easy,0.24280091041487775
0.8554216867469879,3,51,MAINLINE,1.92,Difficult,Difficult,0.4119442971712115
0.7,1,29,EXPRESS,0.0,Difficult,Difficult,0.48831239493654144
1.18,6,46,MAINLINE,0.6923076923076923,Difficult,Medium,0.34419057853369445
0.88,2,29,EXPRESS,19.0,Medium,Easy,0.242288146415872
0.9832402234636871,7,56,MAINLINE,0.5106382978723404,Difficult,Difficult,0.37067524315124434
1.0301204819277108,4,51,MAINLINE,2.090909090909091,Difficult,Difficult,0.39751961495199517
1.0598290598290598,6,66,MAINLINE,0.022727272727272728,Easy,Easy,0.27599690931424475
0.6025641025641025,2,66,MAINLINE,2.161290322580645,Difficult,Difficult,0.5671924534529805
1.0782122905027933,5,56,MAINLINE,0.44036697247706424,Medium,Medium,0.35990789203530543
1.3072289156626506,2,51,MAINLINE,16.5,Difficult,Difficult,0.5280660886762665
1.013157894736842,2,34,EXPRESS,3.3333333333333335,Medium,Medium,0.26401988715496877
1.1320754716981132,9,155,MAINLINE,1.3973509933774835,Difficult,Difficult,0.6747523620477205
1.1495726495726495,2,66,MAINLINE,0.43089430894308944,Difficult,Difficult,0.41626634670504986
1.1635220125786163,6,155,MAINLINE,2.1018518518518516,Medium,Difficult,0.5790729633784218
1.0317460317460319,4,43,MAINLINE,1.8,Easy,Difficult,0.3853236734065348
1.0921052631578947,1,34,EXPRESS,1.2857142857142858,Difficult,Medium,0.2516148006693132
1.24,1,29,EXPRESS,7.666666666666667,Medium,Medium,0.21661397154063375
1.005586592178771,3,56,MAINLINE,0.9387755102040817,Medium,Difficult,0.3780995036364328
1.2733333333333334,2,46,MAINLINE,0.9767441860465116,Easy,Medium,0.3440370812846182
0.9518072289156626,1,51,MAINLINE,2.0555555555555554,Medium,Difficult,0.386833772297023
1.0526315789473684,1,34,EXPRESS,5.285714285714286,Medium,Medium,0.2846268902688184
1.215,9,62,MAINLINE,0.6195652173913043,Medium,Medium,0.3808447312233631
0.88,4,29,EXPRESS,5.0,Easy,Medium,0.20480401641464477
1.1285714285714286,2,42,EXPRESS,2.9166666666666665,Medium,Medium,0.30475800651339124
1.22,4,62,MAINLINE,0.9074074074074074,Medium,Medium,0.3671794971495974
0.6807228915662651,3,51,MAINLINE,0.6333333333333333,Difficult,Easy,0.3259566146905172
1.0223463687150838,2,56,MAINLINE,4.576923076923077,Difficult,Difficult,0.41839566505098036
1.2547169811320755,1,155,MAINLINE,1.553030303030303,Difficult,Difficult,0.5601264445376245
0.84,3,29,EXPRESS,2.6666666666666665,Difficult,Easy,0.34223228255958604
1.0714285714285714,4,43,MAINLINE,1.6666666666666667,Difficult,Difficult,0.3853514206420966
1.246031746031746,8,43,MAINLINE,0.49230769230769234,Easy,Difficult,0.36638652931251825
1.1565934065934067,6,87,MAINLINE,0.3230769230769231,Medium,Medium,0.31038802698522017
1.1955307262569832,4,56,MAINLINE,1.2325581395348837,Difficult,Difficult,0.3931574567886367
1.1506024096385543,5,51,MAINLINE,0.9285714285714286,Difficult,Difficult,0.38950905856045415
1.2569832402234637,4,62,MAINLINE,0.2916666666666667,Easy,Medium,0.2943638584703628
1.3433734939759037,3,51,MAINLINE,0.14516129032258066,Medium,Easy,0.17967701543240627
1.106837606837607,3,66,MAINLINE,0.28695652173913044,Medium,Medium,0.3303825489694192
1.072289156626506,9,51,MAINLINE,1.627906976744186,Difficult,Difficult,0.45829848866476064
1.1349206349206349,1,43,MAINLINE,0.38235294117647056,Medium,Medium,0.31228318927750004
1.0726256983240223,4,56,MAINLINE,0.36363636363636365,Medium,Medium,0.35537398279224214
1.04,1,29,EXPRESS,4.375,Difficult,Easy,0.26263806662888345
1.180722891566265,3,60,MAINLINE,0.7761194029850746,Easy,Medium,0.3165327426074518
1.1349206349206349,1,43,MAINLINE,1.8214285714285714,Medium,Medium,0.3550725549936651
1.32,4,62,MAINLINE,0.1574074074074074,Easy,Easy,0.2492864403730753
1.036144578313253,3,51,MAINLINE,0.4166666666666667,Easy,Medium,0.34529961807968074
0.91,1,62,MAINLINE,1.1224489795918366,Medium,Difficult,0.38953251592349486
1.2264957264957266,2,66,MAINLINE,0.05660377358490566,Easy,Easy,0.23494739682616703
1.2,1,29,EXPRESS,2.8,Easy,Easy,0.2657276495575296
1.0335195530726258,10,56,MAINLINE,5.0,Easy,Difficult,0.4270057242556641
1.0657894736842106,5,34,EXPRESS,5.857142857142857,Medium,Medium,0.25228879391659703
0.7301587301587301,1,43,MAINLINE,0.6153846153846154,Easy,Easy,0.25628132105985507
1.0857142857142856,2,34,EXPRESS,2.769230769230769,Medium,Medium,0.25075777346793626
1.0837988826815643,3,56,MAINLINE,1.2444444444444445,Medium,Difficult,0.39419416049917905
1.1746031746031746,2,51,MAINLINE,9.88888888888889,Easy,Difficult,0.4384860059805487
1.38,1,29,EXPRESS,0.0,Difficult,Easy,0.22338237364201863
1.2960893854748603,1,56,MAINLINE,3.75,Medium,Difficult,0.37746694450125573
0.5921787709497207,4,56,MAINLINE,1.8125,Easy,Difficult,0.46362951396665314
1.1916167664670658,3,145,MAINLINE,1.396551724137931,Medium,Difficult,0.5589548331063383
1.08,1,29,EXPRESS,2.4444444444444446,Easy,Easy,0.25692955039375764
1.358974358974359,8,72,MAINLINE,1.118279569892473,Difficult,Difficult,0.5239028736545979
0.626984126984127,2,43,MAINLINE,7.25,Medium,Difficult,0.450674707981087
0.82,3,29,EXPRESS,0.25,Medium,Difficult,0.41852051346247093
0.7048192771084337,3,51,MAINLINE,1.4166666666666667,Easy,Difficult,0.3947248392603069
0.9819277108433735,10,51,MAINLINE,1.8088235294117647,Difficult,Difficult,0.5251742707915444
0.9832402234636871,2,56,MAINLINE,0.1728395061728395,Medium,Medium,0.283562836096919
0.8174603174603174,2,43,MAINLINE,0.7368421052631579,Easy,Easy,0.2787020522007961
1.1564245810055866,1,64,MAINLINE,0.38271604938271603,Medium,Medium,0.3331827863550977
0.8641975308641975,2,150,MAINLINE,1.2037037037037037,Difficult,Difficult,0.65661069774128
0.9776536312849162,8,56,MAINLINE,0.9019607843137255,Medium,Difficult,0.4166743893728464
1.229050279329609,10,56,MAINLINE,2.8974358974358974,Easy,Difficult,0.4329472719263301
1.106145251396648,3,56,MAINLINE,1.8181818181818181,Easy,Difficult,0.3903199092512205
1.223463687150838,4,119,MAINLINE,0.20588235294117646,Difficult,Difficult,0.5039610604250926
0.8,2,29,EXPRESS,5.5,Difficult,Difficult,0.45040301515794084
1.195,5,62,MAINLINE,0.9193548387096774,Easy,Difficult,0.3757571358897431
0.865,3,62,MAINLINE,0.38095238095238093,Easy,Easy,0.30300715486853763
1.2469879518072289,4,57,MAINLINE,0.09615384615384616,Medium,Easy,0.24227387091276859
1.105263157894737,3,39,EXPRESS,27.0,Easy,Difficult,0.42051067524244246
0.9,2,34,EXPRESS,2.625,Medium,Medium,0.24461091347851488
1.0502793296089385,3,70,MAINLINE,0.6304347826086957,Easy,Difficult,0.4029625697379666
1.2122905027932962,3,56,MAINLINE,0.8115942028985508,Difficult,Medium,0.36589098482635257
1.1144578313253013,3,51,MAINLINE,0.8837209302325582,Difficult,Medium,0.3642720799086922
1.32,1,29,EXPRESS,1.5,Easy,Easy,0.2645913999841754
1.126984126984127,1,52,MAINLINE,0.2222222222222222,Medium,Medium,0.28748804761129976
0.9133333333333333,3,46,MAINLINE,0.9130434782608695,Easy,Difficult,0.36739170390057885
1.0614525139664805,4,56,MAINLINE,1.131578947368421,Difficult,Difficult,0.39786923093866217
1.1204819277108433,2,60,MAINLINE,0.042105263157894736,Easy,Easy,0.2399042521842557
1.0965909090909092,1,64,MAINLINE,0.28865979381443296,Easy,Medium,0.3017724527648923
0.64,1,29,EXPRESS,25.0,Easy,Easy,0.3720136391935487
0.64,1,29,EXPRESS,2.0,Easy,Easy,0.3837306225982398
0.9866666666666667,3,46,MAINLINE,3.769230769230769,Medium,Difficult,0.39733515636813416
1.106837606837607,6,66,MAINLINE,0.256,Easy,Medium,0.33113916182688113
1.22,1,29,EXPRESS,1.6363636363636365,Easy,Easy,0.2646328057547521
1.1,3,110,MAINLINE,0.11864406779661017,Easy,Easy,0.22913906515943291
1.08,1,29,EXPRESS,2.6,Easy,Easy,0.25363353115370535
1.0,1,29,EXPRESS,7.333333333333333,Difficult,Easy,0.2630607276990204
1.06,1,29,EXPRESS,2.625,Easy,Easy,0.248156215929076
1.1066666666666667,2,46,MAINLINE,0.2682926829268293,Easy,Medium,0.2980384534037537
1.013157894736842,1,34,EXPRESS,1.9166666666666667,Medium,Medium,0.24991081967784634
0.94,3,29,EXPRESS,9.0,Easy,Easy,0.24626101306182016
1.217877094972067,3,56,MAINLINE,2.0588235294117645,Easy,Difficult,0.3815514742326234
1.1173184357541899,4,56,MAINLINE,0.9183673469387755,Medium,Difficult,0.3831488498515865
1.045,3,62,MAINLINE,0.27350427350427353,Medium,Medium,0.2841172363395448
1.0481927710843373,4,51,MAINLINE,0.6415094339622641,Easy,Medium,0.3496577780923062
1.0481927710843373,1,51,MAINLINE,2.076923076923077,Medium,Difficult,0.37505238624950804
1.0741758241758241,4,93,MAINLINE,0.1712707182320442,Easy,Easy,0.2601868502775346
1.11,4,62,MAINLINE,0.1414141414141414,Medium,Easy,0.22734688175101112
1.1,1,29,EXPRESS,3.2857142857142856,Easy,Easy,0.2570258263862742
1.04,1,29,EXPRESS,6.75,Easy,Easy,0.2592924872889231
0.8313253012048193,5,51,MAINLINE,12.666666666666666,Difficult,Difficult,0.6200327533999935
1.1566265060240963,5,60,MAINLINE,0.7,Easy,Medium,0.33873274995729125
1.0180722891566265,1,51,MAINLINE,0.2972972972972973,Easy,Medium,0.3031004559710041
0.881578947368421,1,42,EXPRESS,7.25,Easy,Easy,0.3414721582854284
1.5307262569832403,6,70,MAINLINE,0.03225806451612903,Medium,Medium,0.17358279723893386
1.246031746031746,2,43,MAINLINE,0.417910447761194,Easy,Medium,0.3083680196410815
0.88,2,29,EXPRESS,1.6666666666666667,Easy,Easy,0.23372793564227223
1.2142857142857142,1,43,MAINLINE,1.9714285714285715,Medium,Medium,0.3443594765669207
0.9441340782122905,5,56,MAINLINE,0.09722222222222222,Easy,Easy,0.3058893019371521
0.8493975903614458,4,65,MAINLINE,1.565217391304348,Medium,Difficult,0.5009185987883876
0.6867469879518072,3,51,MAINLINE,0.21818181818181817,Difficult,Easy,0.32660133596375174
1.135,5,62,MAINLINE,0.28735632183908044,Easy,Medium,0.29280956347640247
1.115,2,62,MAINLINE,0.2857142857142857,Easy,Medium,0.2816881711560419
1.2793296089385475,2,56,MAINLINE,0.31666666666666665,Easy,Medium,0.2991533249998587
1.223463687150838,4,56,MAINLINE,0.3,Medium,Medium,0.3327096360290679
1.205,1,62,MAINLINE,0.3302752293577982,Medium,Medium,0.2781198722792727
1.185,5,62,MAINLINE,1.6545454545454545,Easy,Difficult,0.3916703669388274
0.6285714285714286,2,34,EXPRESS,0.5333333333333333,Difficult,Medium,0.27853267667699577
1.118421052631579,0,34,EXPRESS,8.0,Difficult,Medium,0.3432368601756581
0.36507936507936506,0,43,MAINLINE,15.0,Difficult,Difficult,0.52333971463154
0.7866666666666666,0,46,MAINLINE,1.5714285714285714,Easy,Difficult,0.3384225439094953
1.246031746031746,0,43,MAINLINE,2.0,Easy,Medium,0.3151341721189994
1.1284916201117319,0,62,MAINLINE,0.07017543859649122,Difficult,Easy,0.2693440210187425
1.0657894736842106,0,34,EXPRESS,1.1666666666666667,Medium,Medium,0.2310811840866757
1.0837988826815643,0,56,MAINLINE,0.8333333333333334,Difficult,Difficult,0.3830227626584535
0.37988826815642457,0,62,MAINLINE,0.23684210526315788,Medium,Medium,0.14977526653048398
0.5666666666666667,0,46,MAINLINE,0.41935483870967744,Easy,Easy,0.20774170491714428
0.9156626506024096,0,51,MAINLINE,0.6,Medium,Easy,0.31416532889586934
1.0396825396825398,0,43,MAINLINE,1.0434782608695652,Difficult,Medium,0.34046188422872325
0.88,0,29,EXPRESS,12.0,Difficult,Easy,0.31291922702607095
1.4605263157894737,0,34,EXPRESS,0.02702702702702703,Easy,Easy,0.08005997038205104
0.66,0,29,EXPRESS,0.5,Easy,Easy,0.3060809692299613
0.9605263157894737,0,39,EXPRESS,1.5,Difficult,Medium,0.2700938174783514
0.98,0,29,EXPRESS,2.0,Difficult,Easy,0.25406415206022276
0.94,0,29,EXPRESS,0.32,Easy,Easy,0.2039625795423564
1.36,0,29,EXPRESS,1.1428571428571428,Difficult,Difficult,0.3974604612543097
1.24,0,29,EXPRESS,1.25,Medium,Easy,0.3123364040551126
0.9714285714285714,0,34,EXPRESS,4.5,Difficult,Medium,0.28686219999923357
1.0,0,34,EXPRESS,3.923076923076923,Easy,Medium,0.2591938155755184
1.02,0,29,EXPRESS,1.5454545454545454,Difficult,Easy,0.3044493433132361
0.58,0,29,EXPRESS,0.4666666666666667,Easy,Easy,0.26635276259738383
0.9,0,29,EXPRESS,0.6956521739130435,Medium,Easy,0.25491455963096493
1.0657894736842106,0,34,EXPRESS,1.7857142857142858,Easy,Medium,0.256310879631584
0.835,0,62,MAINLINE,5.16,Difficult,Difficult,0.5243282643080543
1.18,0,29,EXPRESS,1.5294117647058822,Difficult,Easy,0.362458317376663
1.2,0,29,EXPRESS,1.2105263157894737,Easy,Easy,0.32976911227561934
1.4736842105263157,0,34,EXPRESS,1.1818181818181819,Medium,Medium,0.3058025884688474
1.263157894736842,0,34,EXPRESS,0.3333333333333333,Medium,Easy,0.2085995828827324
0.94,0,29,EXPRESS,0.5555555555555556,Easy,Easy,0.2503109650304475
0.6,0,29,EXPRESS,6.25,Easy,Easy,0.3429188986831182
0.42,0,29,EXPRESS,0.7,Easy,Easy,0.3809141773281198
0.9428571428571428,0,34,EXPRESS,0.8333333333333334,Medium,Medium,0.21342619885656655
1.0921052631578947,0,34,EXPRESS,0.8888888888888888,Medium,Medium,0.23069293111329917
1.0,0,29,EXPRESS,12.0,Difficult,Easy,0.2798028376220404
0.5476190476190477,0,43,MAINLINE,2.888888888888889,Easy,Easy,0.35046685182546417
1.094972067039106,0,56,MAINLINE,0.34513274336283184,Difficult,Medium,0.3217196114562319
0.54,0,29,EXPRESS,4.230769230769231,Difficult,Easy,0.3935856518601373
1.0,0,29,EXPRESS,7.333333333333333,Difficult,Easy,0.25387160391474867
1.0,0,29,EXPRESS,1.875,Medium,Easy,0.2500769156924287
1.18,0,29,EXPRESS,4.857142857142857,Easy,Easy,0.2497091477387683
1.312849162011173,0,56,MAINLINE,1.6923076923076923,Medium,Medium,0.3450571691122497
1.1142857142857143,0,34,EXPRESS,0.38461538461538464,Easy,Medium,0.19127467281218757
0.5418994413407822,0,56,MAINLINE,1.173913043478261,Difficult,Difficult,0.4692849470295286
0.54,0,29,EXPRESS,4.75,Easy,Easy,0.3689674022730722
0.9142857142857143,0,34,EXPRESS,4.444444444444445,Medium,Medium,0.2725746353707321
0.1,0,29,EXPRESS,0.0,Easy,Easy,0.047680128399209674
1.02,0,29,EXPRESS,5.4,Difficult,Easy,0.2582694125532028
1.08,0,29,EXPRESS,3.1666666666666665,Difficult,Easy,0.24398822939405557
1.14,0,29,EXPRESS,5.285714285714286,Difficult,Easy,0.24721476114204577
0.40789473684210525,0,34,EXPRESS,5.333333333333333,Difficult,Difficult,0.642919063784937
0.7763157894736842,0,34,EXPRESS,3.1666666666666665,Difficult,Medium,0.28670052259472956
1.0789473684210527,0,70,EXPRESS,17.0,Difficult,Difficult,0.6950105092638834
0.8026315789473685,0,34,EXPRESS,21.0,Easy,Medium,0.31368365622684835
0.78,0,29,EXPRESS,7.333333333333333,Medium,Easy,0.3075061826014124
1.08,0,29,EXPRESS,2.0,Easy,Easy,0.262113172620154
0.96,0,29,EXPRESS,2.076923076923077,Easy,Easy,0.2513922147855385
0.8,0,29,EXPRESS,0.0,Medium,Easy,0.3182596505051381
0.8,0,29,EXPRESS,8.0,Difficult,Difficult,0.42040456467542864
1.0120481927710843,0,51,MAINLINE,0.2641509433962264,Difficult,Medium,0.31235755141604704
1.12,0,29,EXPRESS,0.0,Difficult,Easy,0.3689252671587664
1.02,0,29,EXPRESS,3.142857142857143,Easy,Easy,0.24133441360763522
0.94,0,29,EXPRESS,9.0,Easy,Easy,0.25081178429170864
1.131578947368421,0,70,EXPRESS,1.6,Difficult,Difficult,0.4279146768640719
0.9868421052631579,0,70,EXPRESS,10.333333333333334,Difficult,Difficult,0.6727194844774483
1.0558659217877095,0,62,MAINLINE,0.0684931506849315,Easy,Easy,0.25117446179094083
1.3072289156626506,0,60,MAINLINE,0.29333333333333333,Difficult,Medium,0.31808785648957816
1.12,0,29,EXPRESS,1.7777777777777777,Difficult,Easy,0.2847504530055387
0.8,0,29,EXPRESS,31.0,Easy,Medium,0.31118072791205603
0.98,0,29,EXPRESS,1.8571428571428572,Easy,Easy,0.2534916994643399
0.38095238095238093,0,43,MAINLINE,3.6666666666666665,Easy,Easy,0.3495884820975194
0.9698795180722891,0,114,MAINLINE,6.3076923076923075,Difficult,Difficult,0.6618102350446479
1.04,0,29,EXPRESS,1.5,Medium,Easy,0.284103683393692
0.9133333333333333,0,46,MAINLINE,2.36,Difficult,Difficult,0.3810611792142606
1.04,0,29,EXPRESS,2.6666666666666665,Easy,Easy,0.23407358996865776
0.76,0,29,EXPRESS,0.0,Difficult,Difficult,0.3796546141117447
1.06,0,29,EXPRESS,1.2666666666666666,Easy,Easy,0.2932096493171992
0.6052631578947368,0,34,EXPRESS,7.25,Easy,Difficult,0.39590126487289223
0.7105263157894737,0,39,EXPRESS,16.0,Medium,Difficult,0.36728555356667675
1.02,0,29,EXPRESS,22.0,Easy,Easy,0.22497009025869844
1.12,0,29,EXPRESS,19.0,Medium,Medium,0.20028846097524947
1.0396825396825398,0,43,MAINLINE,0.9642857142857143,Medium,Medium,0.3350742089936408
0.7374301675977654,0,56,MAINLINE,4.157894736842105,Difficult,Difficult,0.48788454435071665
0.94,0,29,EXPRESS,38.0,Difficult,Easy,0.24549655045091867
1.06,0,29,EXPRESS,10.0,Easy,Easy,0.26368753865142885
1.08,0,29,EXPRESS,12.5,Easy,Easy,0.262612031687976
1.04,0,29,EXPRESS,4.0,Difficult,Easy,0.23659843908426173
1.3966480446927374,0,56,MAINLINE,0.8709677419354839,Medium,Medium,0.2914866367822336
0.84,0,29,EXPRESS,5.5,Medium,Easy,0.29695385770634825
0.36507936507936506,0,51,MAINLINE,0.0,Easy,Easy,0.18237472435874683
1.0,0,29,EXPRESS,41.0,Easy,Easy,0.2208618770521476
0.88,0,29,EXPRESS,2.0,Medium,Easy,0.2576823367535138
0.6031746031746031,0,43,MAINLINE,1.9090909090909092,Easy,Easy,0.3025913995252776
0.92,0,29,EXPRESS,4.6,Easy,Easy,0.25429229995116226
0.608433734939759,0,65,MAINLINE,1.0,Easy,Difficult,0.42257096490186363
0.47368421052631576,0,70,EXPRESS,0.0,Easy,Easy,0.11032012433752311
0.78,0,29,EXPRESS,7.0,Easy,Easy,0.3096692118086438
0.9,0,29,EXPRESS,9.666666666666666,Difficult,Easy,0.27522080948744326
1.5,0,43,MAINLINE,1.8387096774193548,Difficult,Medium,0.32927343064018144
0.98,0,29,EXPRESS,3.8,Medium,Easy,0.24235268345774202
0.9106145251396648,0,56,MAINLINE,0.7619047619047619,Medium,Easy,0.3129962972341021
0.9457831325301205,0,51,MAINLINE,0.7,Easy,Easy,0.30722520337274245
1.0120481927710843,0,51,MAINLINE,0.08045977011494253,Difficult,Easy,0.28357051530240535
1.036144578313253,21,65,MAINLINE,0.17687074829931973,Easy,Easy,0.3158055167474342
1.1984126984126984,1,43,MAINLINE,0.9433962264150944,Difficult,Medium,0.3330458172548217
0.7698412698412699,2,43,MAINLINE,6.285714285714286,Easy,Difficult,0.42710614337108493
1.0,2,42,EXPRESS,6.428571428571429,Medium,Medium,0.3717203668004465
1.1193181818181819,5,56,MAINLINE,0.3333333333333333,Difficult,Medium,0.335057101143921
0.8100558659217877,5,56,MAINLINE,2.1666666666666665,Difficult,Difficult,0.4306138748885319
1.05,3,62,MAINLINE,0.14432989690721648,Easy,Easy,0.19883318746793127
1.0526315789473684,1,34,EXPRESS,1.0833333333333333,Easy,Medium,0.23215221317552306
0.9714285714285714,2,34,EXPRESS,2.1875,Medium,Medium,0.2449519692332172
0.82,2,29,EXPRESS,1.4285714285714286,Easy,Easy,0.25017372039023184
0.9142857142857143,2,34,EXPRESS,2.5652173913043477,Easy,Medium,0.23996508158828167
1.16,2,29,EXPRESS,2.111111111111111,Easy,Easy,0.26402028235823655
0.8659217877094972,4,56,MAINLINE,1.5945945945945945,Medium,Difficult,0.4157050383634129
0.5,1,43,MAINLINE,3.2666666666666666,Difficult,Difficult,0.45082284981993714
1.0781893004115226,9,95,MAINLINE,1.268041237113402,Difficult,Difficult,0.6395788838511463
1.0263157894736843,2,39,EXPRESS,4.5,Easy,Medium,0.311231198330203
0.96,2,29,EXPRESS,1.36,Easy,Easy,0.2417314151457468
1.1,3,29,EXPRESS,1.0740740740740742,Difficult,Easy,0.277983841803388
1.0133333333333334,3,46,MAINLINE,0.3972602739726027,Medium,Medium,0.32823979627504546
1.1710526315789473,2,34,EXPRESS,3.0,Medium,Medium,0.2705446962055108
0.6144578313253012,2,51,MAINLINE,1.2307692307692308,Easy,Difficult,0.41467876757529726
0.32,1,29,EXPRESS,0.75,Easy,Easy,0.3772782141882506
1.0,4,43,MAINLINE,6.888888888888889,Difficult,Difficult,0.4507433378884746
1.06,3,29,EXPRESS,2.0,Difficult,Easy,0.2581022326772702
1.4,1,29,EXPRESS,1.7272727272727273,Medium,Easy,0.1980126674245576
1.263157894736842,2,34,EXPRESS,1.8235294117647058,Easy,Difficult,0.5114671699340357
1.38,1,29,EXPRESS,22.0,Easy,Medium,0.19888049290531667
1.0726256983240223,2,56,MAINLINE,1.0833333333333333,Difficult,Difficult,0.3857777080978812
0.7301587301587301,1,43,MAINLINE,1.5789473684210527,Difficult,Difficult,0.36580582109113896
1.0301204819277108,3,51,MAINLINE,3.8846153846153846,Easy,Difficult,0.40200363693133756
1.1538461538461537,2,66,MAINLINE,0.5232558139534884,Easy,Difficult,0.41746468732233716
1.0263157894736843,2,34,EXPRESS,0.6521739130434783,Difficult,Medium,0.23830728182629946
1.0714285714285714,3,43,MAINLINE,0.7837837837837838,Medium,Medium,0.3429911334960164
1.14,1,29,EXPRESS,1.7,Difficult,Easy,0.2593162118549526
1.0167597765363128,3,56,MAINLINE,1.09375,Medium,Difficult,0.37803463729990894
0.5662650602409639,1,51,MAINLINE,2.388888888888889,Medium,Difficult,0.40647156797541295
1.0,1,34,EXPRESS,0.34375,Easy,Medium,0.17280578653565812
0.8492063492063492,1,43,MAINLINE,0.64,Difficult,Easy,0.2963005199939634
0.9603174603174603,3,43,MAINLINE,2.1142857142857143,Difficult,Difficult,0.4015341797596247
1.0634920634920635,3,52,MAINLINE,0.8163265306122449,Medium,Difficult,0.3711402399805829
1.105,2,62,MAINLINE,1.25,Difficult,Difficult,0.38632333987170303
0.72,2,29,EXPRESS,9.5,Easy,Easy,0.3661883769175352
0.9329608938547486,4,56,MAINLINE,0.7209302325581395,Difficult,Difficult,0.356319607915742
0.77,2,62,MAINLINE,1.34375,Medium,Difficult,0.41058064308616704
0.8603351955307262,4,56,MAINLINE,0.9583333333333334,Medium,Difficult,0.4105624990209137
1.036144578313253,1,51,MAINLINE,8.6875,Medium,Difficult,0.43292292271368266
1.144736842105263,1,34,EXPRESS,2.2777777777777777,Easy,Medium,0.2649596489342866
0.36,1,29,EXPRESS,1.1428571428571428,Easy,Difficult,0.4050434351678462
1.1564245810055866,5,56,MAINLINE,0.5,Difficult,Medium,0.36086221851468364
1.0120481927710843,3,51,MAINLINE,15.25,Medium,Difficult,0.5984060252035157
0.8947368421052632,1,34,EXPRESS,10.0,Medium,Medium,0.3344629074582837
0.94,1,29,EXPRESS,3.1666666666666665,Difficult,Easy,0.2429054726116072
1.144736842105263,2,34,EXPRESS,3.909090909090909,Difficult,Medium,0.29157508407745625
0.9868421052631579,4,34,EXPRESS,2.6153846153846154,Easy,Medium,0.21304369917207508
1.105263157894737,2,34,EXPRESS,3.0,Difficult,Medium,0.2729490091366398
1.1564245810055866,1,56,MAINLINE,1.9487179487179487,Medium,Medium,0.36700812945392336
1.3012048192771084,2,65,MAINLINE,0.2962962962962963,Medium,Medium,0.32523479176272885
1.1507936507936507,1,51,MAINLINE,2.466666666666667,Medium,Medium,0.36548964882666896
1.0394736842105263,1,42,EXPRESS,0.6956521739130435,Medium,Medium,0.2647781344593099
1.2011173184357542,1,119,MAINLINE,52.5,Difficult,Difficult,0.7664790936640108
1.3714285714285714,2,34,EXPRESS,0.43902439024390244,Difficult,Medium,0.324486773099204
0.94,1,29,EXPRESS,0.75,Easy,Easy,0.2565334409031734
1.2681564245810055,5,56,MAINLINE,0.5684210526315789,Medium,Medium,0.33489085442804145
1.144578313253012,2,51,MAINLINE,3.230769230769231,Easy,Difficult,0.38969662748243833
0.660377358490566,2,155,MAINLINE,2.022222222222222,Difficult,Difficult,0.537664070814487
1.1571428571428573,3,34,EXPRESS,4.5,Easy,Easy,0.30115985669124484
1.0903614457831325,2,51,MAINLINE,0.7586206896551724,Difficult,Medium,0.3391983451536569
1.1024096385542168,3,51,MAINLINE,1.1951219512195121,Medium,Difficult,0.3771669097440832
1.0394736842105263,3,42,EXPRESS,2.8461538461538463,Medium,Medium,0.2781544583499037
0.8947368421052632,2,34,EXPRESS,0.6190476190476191,Difficult,Medium,0.25771329586087255
1.0571428571428572,3,34,EXPRESS,0.5483870967741935,Easy,Medium,0.21703425623889552
